,gmid10_id,gmid15_id,gmid10_vgs,gmid15_vgs,gmid10_vth,gmid15_vth,gmid10_vdsat,gmid15_vdsat,gmid10_rds,gmid15_rds,gmid10_gmrds,gmid15_gmrds,gmid10_gmrds_db,gmid15_gmrds_db,name,type,time,OK
0,27.81951,8.525705,642.3281,554.9762000000001,459.8945,470.36499999999995,157.9896,98.34545,0.7706069,1.885818,213.9904,239.8383,46.60752,47.59837,dc_SchGtKttmmTtVt_19,Sch,Sat Dec 14 11:17:07 2024,True
1,27.94042,8.592836,642.5342,555.4298,459.394,469.837,158.2784,98.64283999999999,0.7681098000000001,1.8747209999999999,214.2003,240.3118,46.61601,47.6155,dc_SchGtKttmmTtVt_18,Sch,Sat Dec 14 11:17:06 2024,True
2,27.83686,8.550026,641.2782,554.0985000000001,458.3779,468.8617,158.1659,98.52369,0.7698619,1.881775,214.0642,240.0544,46.61065,47.60619,dc_SchGtKttmmTtVt_17,Sch,Sat Dec 14 11:17:06 2024,True
3,27.78967,8.510110000000001,641.0408,553.6489,459.062,469.55219999999997,157.88070000000002,98.25788,0.7706856,1.887424,213.9697,239.7069,46.60686,47.59361,dc_SchGtKttmmTtVt_16,Sch,Sat Dec 14 11:17:06 2024,True
4,28.175530000000002,8.725795,642.9759,556.3759,458.2508,468.6436,158.8959,99.26237,0.7633256999999999,1.852933,214.6125,241.2802,46.63266,47.65043,dc_SchGtKttmmTtVt_15,Sch,Sat Dec 14 11:17:06 2024,True
5,27.69324,8.455848,640.5313,552.9495,459.1848,469.70050000000003,157.64239999999998,98.01695000000001,0.7724770999999999,1.8955819999999999,213.8158,239.3363,46.60069,47.58017,dc_SchGtKttmmTtVt_14,Sch,Sat Dec 14 11:17:06 2024,True
6,28.8604,9.104230000000001,648.4886,563.0962000000001,459.8534,470.0168,160.3637,100.7851,0.748937,1.7939999999999998,215.8523,243.8505,46.68286,47.74246,dc_SchGtKttmmTtVt_13,Sch,Sat Dec 14 11:17:06 2024,True
7,28.11067,8.668305,646.2749,559.4461,461.8915,472.2387,158.6454,98.98927,0.7648829,1.856177,214.4904,241.0638,46.62768,47.64264,dc_SchGtKttmmTtVt_12,Sch,Sat Dec 14 11:17:06 2024,True
8,28.767200000000003,9.061431,648.6202,563.1249,460.07169999999996,470.254,160.2589,100.6606,0.7507883,1.8007579999999999,215.7082,243.6123,46.67708,47.73397,dc_SchGtKttmmTtVt_11,Sch,Sat Dec 14 11:17:06 2024,True
9,28.43715,8.849553,646.3018000000001,560.1467,459.8963,470.1841,159.4702,99.81788,0.7581300999999999,1.826404,215.0668,242.367,46.65098,47.68947,dc_SchGtKttmmTtVt_10,Sch,Sat Dec 14 11:17:06 2024,True
10,28.08932,8.674148,643.5186000000001,556.7181,459.29130000000004,469.6926,158.67020000000002,99.02695,0.7652486,1.860871,214.4516,240.9347,46.62611,47.63799,dc_SchGtKttmmTtVt_9,Sch,Sat Dec 14 11:17:06 2024,True
11,28.47116,8.872921999999999,644.5963,558.4911999999999,458.31690000000003,468.62690000000003,159.5169,99.88448,0.7574677,1.826371,215.1077,242.3796,46.65259,47.68992,dc_SchGtKttmmTtVt_8,Sch,Sat Dec 14 11:17:06 2024,True
12,28.329279999999997,8.794801,645.5498,559.1996,459.74559999999997,470.0683,159.2391,99.58342,0.7604243,1.83699,214.8709,241.9373,46.64304,47.67406,dc_SchGtKttmmTtVt_7,Sch,Sat Dec 14 11:17:06 2024,True
13,28.60218,8.936337,646.6514,560.7239000000001,459.8318,470.0758,159.70989999999998,100.09700000000001,0.7546548,1.81428,215.3453,242.8411,46.66224,47.70644,dc_SchGtKttmmTtVt_6,Sch,Sat Dec 14 11:17:06 2024,True
14,27.73715,8.490343,641.3689,553.9486999999999,459.1522,469.65479999999997,157.89139999999998,98.24139,0.7720176999999999,1.8914959999999998,213.8802,239.6264,46.60317,47.59069,dc_SchGtKttmmTtVt_5,Sch,Sat Dec 14 11:17:06 2024,True
15,28.26931,8.765165,644.4722,557.9866,459.2801,469.6304,159.055,99.41553,0.7616221,1.844339,214.7573,241.6162,46.63844,47.66252,dc_SchGtKttmmTtVt_4,Sch,Sat Dec 14 11:17:06 2024,True
16,28.20742,8.747330999999999,641.7549,555.2397,457.1119,467.5118,158.939,99.33314999999999,0.7622363,1.849796,214.6921,241.3742,46.63602,47.65381,dc_SchGtKttmmTtVt_3,Sch,Sat Dec 14 11:17:06 2024,True
17,27.98312,8.601177,643.0938000000001,555.9423,460.27889999999996,470.69919999999996,158.2072,98.59003,0.7673029,1.872631,214.2475,240.3118,46.61788,47.6155,dc_SchGtKttmmTtVt_2,Sch,Sat Dec 14 11:17:06 2024,True
18,27.51152,8.36459,642.3868,554.4857,461.1017,471.643,157.41260000000003,97.71419,0.7773163,1.9135099999999998,213.457,238.7775,46.58585,47.55987,dc_SchGtKttmmTtVt_1,Sch,Sat Dec 14 11:17:06 2024,True
19,27.987630000000003,8.618309,644.5822,557.6004,460.56780000000003,470.9756,158.4932,98.82224000000001,0.7675628999999999,1.868995,214.2734,240.6292,46.61886,47.62697,dc_SchGtKttmmTtVt,Sch,Sat Dec 14 11:17:06 2024,True
