,gmid10_id,gmid15_id,gmid10_vgs,gmid15_vgs,gmid10_vth,gmid15_vth,gmid10_vdsat,gmid15_vdsat,gmid10_rds,gmid15_rds,gmid10_gmrds,gmid15_gmrds,gmid10_gmrds_db,gmid15_gmrds_db,name,type,time,OK
0,15.274659999999999,4.701797,645.4636,558.2461,464.3974,474.38960000000003,159.6607,99.51724,1.347835,3.238768,205.3562,227.6889,46.24972,47.14684,dc_SchGtKttmmTtVt_19,Sch,Sat Dec 14 11:17:01 2024,True
1,15.911939999999998,5.076056,648.5261,563.7181999999999,460.2195,469.9458,162.55780000000001,102.5132,1.305795,3.065182,207.5041,232.2053,46.34029,47.31744,dc_SchGtKttmmTtVt_18,Sch,Sat Dec 14 11:17:01 2024,True
2,15.021220000000001,4.574267,643.4544,555.4444,464.2063,474.3394,158.82279999999997,98.60447,1.365217,3.313763,204.6049,226.1378,46.21793,47.08746,dc_SchGtKttmmTtVt_17,Sch,Sat Dec 14 11:17:01 2024,True
3,15.19749,4.667165,645.0493,557.6592999999999,464.18330000000003,474.2178,159.4994,99.32388999999999,1.3533629999999999,3.2601329999999997,205.1536,227.3301,46.24114,47.13314,dc_SchGtKttmmTtVt_16,Sch,Sat Dec 14 11:17:01 2024,True
4,15.02193,4.5687,641.5996,553.5167,463.10790000000003,473.2636,158.6667,98.4781,1.363729,3.3133969999999997,204.584,225.9455,46.2172,47.08008,dc_SchGtKttmmTtVt_15,Sch,Sat Dec 14 11:17:01 2024,True
5,15.44101,4.799995999999999,647.3334,560.8241,464.11429999999996,474.01140000000004,160.4621,100.3494,1.336517,3.186047,205.9542,229.023,46.27506,47.19758,dc_SchGtKttmmTtVt_14,Sch,Sat Dec 14 11:17:01 2024,True
6,15.08417,4.597615,645.0437,557.0948999999999,465.79330000000004,475.8675,158.8731,98.68137,1.360822,3.297243,204.7466,226.36,46.22391,47.09599,dc_SchGtKttmmTtVt_13,Sch,Sat Dec 14 11:17:01 2024,True
7,15.253219999999999,4.6980319999999995,645.0756,557.902,463.65299999999996,473.6662,159.7396,99.57579,1.349599,3.243346,205.3332,227.7223,46.24874,47.14811,dc_SchGtKttmmTtVt_12,Sch,Sat Dec 14 11:17:01 2024,True
8,14.83646,4.456481,639.6129000000001,550.7757,463.22180000000003,473.4851,157.8502,97.59155,1.375507,3.365477,203.9966,224.6263,46.1924,47.02921,dc_SchGtKttmmTtVt_11,Sch,Sat Dec 14 11:17:01 2024,True
9,15.09865,4.616465,642.2693,554.5495999999999,462.626,472.7441,159.0879,98.91002999999999,1.3591149999999999,3.2900069999999997,204.8477,226.5926,46.22831,47.10492,dc_SchGtKttmmTtVt_10,Sch,Sat Dec 14 11:17:01 2024,True
10,14.85605,4.469796,640.9005,552.0994999999999,464.2893,474.5232,157.90380000000002,97.65931,1.374598,3.3636519999999996,204.0448,224.7145,46.19438,47.03262,dc_SchGtKttmmTtVt_9,Sch,Sat Dec 14 11:17:01 2024,True
11,15.64315,4.9223859999999995,648.3907,562.6346,463.0281,472.8351,161.3363,101.28059999999999,1.322794,3.133409,206.6351,230.3895,46.30383,47.24925,dc_SchGtKttmmTtVt_8,Sch,Sat Dec 14 11:17:01 2024,True
12,14.52485,4.280717999999999,635.9713,545.7834,462.304,472.7983,156.7035,96.24373,1.400397,3.480844,202.9034,222.3116,46.14543,46.93924,dc_SchGtKttmmTtVt_7,Sch,Sat Dec 14 11:17:01 2024,True
13,15.286180000000002,4.704683,644.6598,557.4058,463.9679,473.9672,159.5964,99.47188,1.346787,3.238817,205.3521,227.5961,46.24954,47.1433,dc_SchGtKttmmTtVt_6,Sch,Sat Dec 14 11:17:01 2024,True
14,15.27213,4.700696,646.8322,559.6636000000001,465.4144,475.3815,159.7159,99.56046,1.3478999999999999,3.233624,205.3939,227.8388,46.25138,47.15255,dc_SchGtKttmmTtVt_5,Sch,Sat Dec 14 11:17:01 2024,True
15,15.83432,5.043865,650.7587,565.8048,462.3015,472.01619999999997,162.4172,102.3467,1.310487,3.082367,207.3626,231.9652,46.33447,47.30845,dc_SchGtKttmmTtVt_4,Sch,Sat Dec 14 11:17:01 2024,True
16,15.29416,4.72276,643.8901000000001,556.8797,462.2212,472.23969999999997,159.9061,99.76162,1.3466069999999999,3.233041,205.457,227.9515,46.25399,47.15685,dc_SchGtKttmmTtVt_3,Sch,Sat Dec 14 11:17:01 2024,True
17,15.452889999999998,4.825081,648.7356,562.4376,464.53709999999995,474.4062,160.7137,100.6123,1.3352849999999998,3.181572,206.1018,229.355,46.28144,47.21016,dc_SchGtKttmmTtVt_2,Sch,Sat Dec 14 11:17:01 2024,True
18,15.21135,4.674436,645.1551,557.8147,464.1601,474.1873,159.55349999999999,99.38108,1.35242,3.2558279999999997,205.1976,227.4258,46.24301,47.13679,dc_SchGtKttmmTtVt_1,Sch,Sat Dec 14 11:17:01 2024,True
19,15.756279999999999,4.998981,651.4679,566.2352000000001,463.6207,473.3505,162.108,102.0139,1.316074,3.102979,207.106,231.4806,46.3236,47.29029,dc_SchGtKttmmTtVt,Sch,Sat Dec 14 11:17:01 2024,True
