,gmid10_id,gmid15_id,gmid10_vgs,gmid15_vgs,gmid10_vth,gmid15_vth,gmid10_vdsat,gmid15_vdsat,gmid10_rds,gmid15_rds,gmid10_gmrds,gmid15_gmrds,gmid10_gmrds_db,gmid15_gmrds_db,name,type,time,OK
0,1.9817859999999998,0.2522056,-929.3465,-765.5434,790.6359,789.3932,160.19439999999997,73.77403000000001,42.48599,281.9814,841.4868,1061.291,58.50075,60.51668,dc_SchGtKttmmTtVt_19,Sch,Sat Dec 14 11:16:36 2024,True
1,1.965841,0.2384988,-916.8995,-750.3438,779.4883,778.9109,159.5969,72.57872,42.87865,295.311,841.2144,1055.733,58.49747,60.47108,dc_SchGtKttmmTtVt_18,Sch,Sat Dec 14 11:16:36 2024,True
2,2.002377,0.2706494,-907.8189,-749.6045,767.5028000000001,767.1622,161.03400000000002,75.54368,42.08804,263.4404,841.3843,1068.629,58.49933,60.57654,dc_SchGtKttmmTtVt_17,Sch,Sat Dec 14 11:16:36 2024,True
3,1.9954789999999998,0.25978379999999995,-925.1918000000001,-763.3103,785.8713,784.7903,160.5643,74.4482,42.298269999999995,274.4973,842.075,1064.736,58.50621,60.54483,dc_SchGtKttmmTtVt_16,Sch,Sat Dec 14 11:16:36 2024,True
4,1.980801,0.2542837,-919.213,-756.5241000000001,780.2411000000001,779.4434,160.2996,74.03143,42.4797,279.68309999999997,840.8507,1061.696,58.49415,60.52,dc_SchGtKttmmTtVt_15,Sch,Sat Dec 14 11:16:36 2024,True
5,2.009627,0.26712070000000004,-923.7180999999999,-763.4233,783.9177000000001,782.8716999999999,160.8844,75.05425,42.05086,267.88,843.2266,1068.332,58.51812,60.57412,dc_SchGtKttmmTtVt_14,Sch,Sat Dec 14 11:16:36 2024,True
6,2.003692,0.2682598,-915.2141,-755.8306,775.156,774.4882,160.9361,75.25056,42.11708,266.7392,841.9142,1067.844,58.50454,60.57016,dc_SchGtKttmmTtVt_13,Sch,Sat Dec 14 11:16:36 2024,True
7,1.9607799999999997,0.2404453,-920.9041,-754.7637000000001,783.1371,782.3466999999999,159.6591,72.77842,42.87721,294.1987,840.0929,1055.525,58.48628,60.46937,dc_SchGtKttmmTtVt_12,Sch,Sat Dec 14 11:16:36 2024,True
8,1.9838329999999997,0.25682170000000004,-917.3021,-755.3259,778.0689,777.3435,160.42999999999998,74.27446,42.45485,277.2727,840.6535,1062.56,58.49171,60.52706,dc_SchGtKttmmTtVt_11,Sch,Sat Dec 14 11:16:36 2024,True
9,1.9749310000000002,0.24641349999999998,-909.5862,-745.2832999999999,771.4830999999999,771.2462,159.954,73.30899000000001,42.626709999999996,288.0066,841.5248,1058.888,58.50122,60.497,dc_SchGtKttmmTtVt_10,Sch,Sat Dec 14 11:16:36 2024,True
10,1.980334,0.2471442,-915.1376,-750.7378,776.9793000000001,776.4514,160.0173,73.35347,42.61389,286.2726,841.9147,1059.735,58.50457,60.50395,dc_SchGtKttmmTtVt_9,Sch,Sat Dec 14 11:16:36 2024,True
11,1.979994,0.25155679999999997,-913.3439,-750.3566999999999,774.6359,774.1542999999999,160.2135,73.8167,42.56143,281.36789999999996,840.9662,1060.933,58.49485,60.51376,dc_SchGtKttmmTtVt_8,Sch,Sat Dec 14 11:16:35 2024,True
12,1.984729,0.24886540000000001,-908.9615,-745.0595,770.791,770.5765,160.0812,73.48006,42.49725,285.65319999999997,842.6985,1060.671,58.51315,60.5116,dc_SchGtKttmmTtVt_7,Sch,Sat Dec 14 11:16:35 2024,True
13,2.026933,0.280264,-909.7798,-752.9780000000001,769.0669999999999,768.5966,161.4203,76.21403000000001,41.66153,256.5732,844.2749,1073.888,58.52961,60.61918,dc_SchGtKttmmTtVt_6,Sch,Sat Dec 14 11:16:35 2024,True
14,1.9931999999999999,0.260034,-918.4821,-757.0329,779.1264,778.3349000000001,160.56719999999999,74.50924,42.287749999999996,274.1572,841.8387,1064.658,58.50417,60.5442,dc_SchGtKttmmTtVt_5,Sch,Sat Dec 14 11:16:35 2024,True
15,1.980207,0.24359789999999998,-911.7658,-746.3507000000001,774.1289999999999,773.8146,159.83790000000002,72.97476,42.62426,291.1755,842.9145,1058.698,58.51521,60.49543,dc_SchGtKttmmTtVt_4,Sch,Sat Dec 14 11:16:35 2024,True
16,2.021638,0.28139190000000003,-916.6619999999999,-760.2092,775.6235,774.8190000000001,161.46869999999998,76.38837,41.774229999999996,254.45999999999998,842.7404,1073.588,58.51313,60.61675,dc_SchGtKttmmTtVt_3,Sch,Sat Dec 14 11:16:35 2024,True
17,2.001798,0.2616278,-918.9833,-757.6567,779.6669,778.8528,160.64010000000002,74.59022999999999,42.15662,272.71049999999997,843.149,1066.186,58.5178,60.55666,dc_SchGtKttmmTtVt_2,Sch,Sat Dec 14 11:16:35 2024,True
18,1.9985680000000001,0.26804120000000003,-919.6252999999999,-760.2572,779.5210000000001,778.6248999999999,160.8867,75.26732999999999,42.11647,265.6923,841.4328,1067.691,58.50027,60.56891,dc_SchGtKttmmTtVt_1,Sch,Sat Dec 14 11:16:35 2024,True
19,2.015288,0.27360639999999997,-920.2229,-761.6469,779.9209999999999,778.9892000000001,161.12789999999998,75.64469,41.859429999999996,261.6996,843.4199,1070.974,58.5208,60.59558,dc_SchGtKttmmTtVt,Sch,Sat Dec 14 11:16:35 2024,True
