,gmid10_id,gmid15_id,gmid10_vgs,gmid15_vgs,gmid10_vth,gmid15_vth,gmid10_vdsat,gmid15_vdsat,gmid10_rds,gmid15_rds,gmid10_gmrds,gmid15_gmrds,gmid10_gmrds_db,gmid15_gmrds_db,name,type,time,OK
0,8.703528,1.25048,-959.4045,-803.7837,815.5008,813.4498,150.7157,71.27221,7.2295,40.34918,628.8922,753.3251,55.97139,57.53963,dc_SchGtKttmmTtVt_19,Sch,Sat Dec 14 11:16:51 2024,True
1,8.693005999999999,1.236569,-958.6065,-802.3171,814.9623,812.9455,150.6092,71.01798,7.242063,40.7024,628.851,752.318,55.97066,57.52801,dc_SchGtKttmmTtVt_18,Sch,Sat Dec 14 11:16:51 2024,True
2,8.71668,1.257702,-957.5360000000001,-802.3596,813.4683,811.48,150.81130000000002,71.42328,7.227389,40.108109999999996,628.9071,753.9687,55.97126,57.54705,dc_SchGtKttmmTtVt_17,Sch,Sat Dec 14 11:16:51 2024,True
3,8.708263,1.262609,-961.1413,-806.1549,816.954,814.8345999999999,150.8073,71.50836000000001,7.2260599999999995,40.00844,628.6959,754.1815,55.96855,57.54949,dc_SchGtKttmmTtVt_16,Sch,Sat Dec 14 11:16:51 2024,True
4,8.779739999999999,1.296553,-958.5552,-805.0287000000001,813.9308,811.8984,151.1593,72.08832,7.18016,39.11936,629.6746,757.0486,55.98201,57.58245,dc_SchGtKttmmTtVt_15,Sch,Sat Dec 14 11:16:51 2024,True
5,8.776644000000001,1.2985229999999999,-958.0533,-804.6896,813.3503,811.3329,151.1766,72.13883,7.1832389999999995,39.06474,629.5307,757.1551,55.97994,57.58368,dc_SchGtKttmmTtVt_14,Sch,Sat Dec 14 11:16:51 2024,True
6,8.776775,1.314612,-957.5924,-805.1682999999999,812.4999,810.4886,151.29829999999998,72.46849,7.1811549999999995,38.64269,629.2079,758.2422,55.97541,57.59614,dc_SchGtKttmmTtVt_13,Sch,Sat Dec 14 11:16:51 2024,True
7,8.701914,1.249283,-961.413,-805.6771,817.5148,815.3942,150.6994,71.244,7.233661,40.3886,628.7838,753.1831,55.96971,57.53799,dc_SchGtKttmmTtVt_12,Sch,Sat Dec 14 11:16:51 2024,True
8,8.650407999999999,1.21253,-956.1195,-798.8979,812.7841999999999,810.8648000000001,150.40210000000002,70.62311,7.278220999999999,41.3381,628.2252,750.3783,55.96171,57.50559,dc_SchGtKttmmTtVt_11,Sch,Sat Dec 14 11:16:51 2024,True
9,8.734468,1.278495,-960.015,-805.7536,815.6210000000001,813.5392,150.9526,71.78542,7.202840999999999,39.5867,629.1215,755.5065,55.97469,57.56474,dc_SchGtKttmmTtVt_10,Sch,Sat Dec 14 11:16:51 2024,True
10,8.805663,1.33386,-957.2298999999999,-805.6687000000001,811.8421999999999,809.8388,151.47369999999998,72.80773,7.1619589999999995,38.15763,629.4916,759.7482,55.97927,57.61338,dc_SchGtKttmmTtVt_9,Sch,Sat Dec 14 11:16:51 2024,True
11,8.66389,1.228187,-960.3258999999999,-803.6639,816.7692,814.6912,150.4908,70.87317999999999,7.255634,40.97723,628.4437,751.4576,55.96525,57.51807,dc_SchGtKttmmTtVt_8,Sch,Sat Dec 14 11:16:51 2024,True
12,8.800477,1.338361,-958.4105000000001,-807.1222,812.9195,810.8727,151.4857,72.90133,7.160371,38.014869999999995,629.3635,760.0665,55.97768,57.61701,dc_SchGtKttmmTtVt_7,Sch,Sat Dec 14 11:16:51 2024,True
13,8.694533999999999,1.249457,-957.8520000000001,-802.3580000000001,813.8705000000001,811.8712,150.7195,71.28914,7.2408909999999995,40.33316,628.5786,753.23,55.96677,57.53854,dc_SchGtKttmmTtVt_6,Sch,Sat Dec 14 11:16:51 2024,True
14,8.65319,1.2137,-954.4376,-797.2592,811.0844999999999,809.2314,150.42340000000002,70.64112,7.276941,41.38201,628.275,750.3856,55.96237,57.50566,dc_SchGtKttmmTtVt_5,Sch,Sat Dec 14 11:16:51 2024,True
15,8.755707000000001,1.312874,-959.7571,-807.3474,814.6536,812.5639,151.2322,72.45509,7.184750999999999,38.64292,628.9361,758.0619,55.97207,57.59408,dc_SchGtKttmmTtVt_4,Sch,Sat Dec 14 11:16:51 2024,True
16,8.702271,1.241829,-959.0684,-802.9737,815.3616999999999,813.3278,150.6533,71.10235,7.233705,40.57702,629.0008,752.7298,55.97281,57.53276,dc_SchGtKttmmTtVt_3,Sch,Sat Dec 14 11:16:51 2024,True
17,8.666955999999999,1.2234129999999999,-956.5831000000001,-799.9275,813.0627999999999,811.1194,150.5044,70.82860000000001,7.265466999999999,40.950269999999996,628.3929,751.3774,55.96406,57.51716,dc_SchGtKttmmTtVt_2,Sch,Sat Dec 14 11:16:51 2024,True
18,8.720362,1.2835290000000001,-956.4038,-802.7483,811.7075,809.7423,151.01909999999998,71.95327,7.22204,39.40949,628.4554,755.7633,55.96489,57.5677,dc_SchGtKttmmTtVt_1,Sch,Sat Dec 14 11:16:51 2024,True
19,8.815637,1.341685,-957.4666,-806.2577,811.959,809.9456,151.53820000000002,72.94589,7.154217999999999,37.95704,629.5866,760.3566,55.98061,57.62033,dc_SchGtKttmmTtVt,Sch,Sat Dec 14 11:16:51 2024,True
