,gmid10_id,gmid15_id,gmid10_vgs,gmid15_vgs,gmid10_vth,gmid15_vth,gmid10_vdsat,gmid15_vdsat,gmid10_rds,gmid15_rds,gmid10_gmrds,gmid15_gmrds,gmid10_gmrds_db,gmid15_gmrds_db,name,type,time,OK
0,27.33866,6.477907,661.4616,556.5446,546.6008999999999,559.2956999999999,106.31880000000001,60.275059999999996,0.184145,0.5391872,50.28,52.1282,34.02788,34.34145,dc_SchGtKttmmTtVt_19,Sch,Sat Dec 14 11:16:54 2024,True
1,29.21654,7.794342000000001,673.3089,577.2601000000001,546.9526,559.2857,109.4963,64.24434,0.1760704,0.4641152,51.3258,54.02207,34.20663,34.65142,dc_SchGtKttmmTtVt_18,Sch,Sat Dec 14 11:16:54 2024,True
2,25.70315,5.395941,662.4076,548.4413000000001,555.5976999999999,568.5152,103.6161,56.76409,0.19091049999999998,0.6216440999999999,48.98067,50.1659,33.80047,34.00817,dc_SchGtKttmmTtVt_17,Sch,Sat Dec 14 11:16:54 2024,True
3,26.80332,6.1729959999999995,655.9584000000001,549.2006,542.9730999999999,555.9181,105.53609999999999,59.33435,0.1859132,0.5565131999999999,49.70801,51.44436,33.92848,34.22675,dc_SchGtKttmmTtVt_16,Sch,Sat Dec 14 11:16:54 2024,True
4,25.7985,5.379176,642.5184,528.5803999999999,535.8241,549.3625,103.8051,56.80079,0.1907614,0.6240136999999999,49.12045,50.21042,33.82522,34.01587,dc_SchGtKttmmTtVt_15,Sch,Sat Dec 14 11:16:54 2024,True
5,25.81041,5.476351,661.4949,548.3285,554.0844999999999,567.0052,103.8105,57.03527,0.190345,0.6143344,49.0668,50.30619,33.81574,34.03242,dc_SchGtKttmmTtVt_14,Sch,Sat Dec 14 11:16:54 2024,True
6,26.811539999999997,6.084741,654.475,546.5018,542.6319,555.6043000000001,105.4351,59.05519,0.1865819,0.5668936,49.90011,51.47788,33.96199,34.23241,dc_SchGtKttmmTtVt_13,Sch,Sat Dec 14 11:16:54 2024,True
7,27.079439999999998,6.233115,653.7174,546.8294999999999,540.8718,553.8271,105.8455,59.53746,0.1856717,0.5567375,50.16015,51.80083,34.00713,34.28673,dc_SchGtKttmmTtVt_12,Sch,Sat Dec 14 11:16:54 2024,True
8,26.38681,5.853404,658.9811,549.2746,548.7174,561.6179999999999,104.7824,58.29537,0.1878816,0.5818040999999999,49.52897,51.00512,33.89717,34.15227,dc_SchGtKttmmTtVt_11,Sch,Sat Dec 14 11:16:53 2024,True
9,27.179470000000002,6.469145999999999,665.796,561.2716,550.3673,562.9971,106.1675,60.22964,0.1841321,0.5359694,49.92142,51.88282,33.96569,34.30047,dc_SchGtKttmmTtVt_10,Sch,Sat Dec 14 11:16:53 2024,True
10,26.27375,5.779726999999999,660.9734000000001,550.5923,551.2719000000001,564.1313,104.58670000000001,58.04678,0.18835339999999998,0.5875444,49.44433,50.87551,33.88232,34.13017,dc_SchGtKttmmTtVt_9,Sch,Sat Dec 14 11:16:53 2024,True
11,25.770039999999998,5.4001280000000005,655.7631,541.8326999999999,548.9443,562.065,103.7186,56.80693,0.19085639999999998,0.621954,49.06194,50.2131,33.81487,34.01634,dc_SchGtKttmmTtVt_8,Sch,Sat Dec 14 11:16:53 2024,True
12,28.642699999999998,7.374796,669.2225000000001,570.5802,546.9162,559.32,108.4936,63.018699999999995,0.1786242,0.4845854,51.12425,53.54211,34.17252,34.57391,dc_SchGtKttmmTtVt_7,Sch,Sat Dec 14 11:16:53 2024,True
13,26.656930000000003,5.904489,648.9737,539.4005,538.6374000000001,551.7965,105.1431,58.51859,0.1874825,0.5800783,49.9293,51.3101,33.9671,34.20406,dc_SchGtKttmmTtVt_6,Sch,Sat Dec 14 11:16:53 2024,True
14,24.87911,4.824695,660.8614,540.9893999999999,558.3051,571.449,102.2255,54.82708,0.194516,0.6801381,48.35629,49.12507,33.68905,33.82606,dc_SchGtKttmmTtVt_5,Sch,Sat Dec 14 11:16:53 2024,True
15,27.51907,6.618398,655.1228,551.6011,538.8264,551.7076,106.6853,60.74638,0.1832116,0.5280126999999999,50.28923,52.26423,34.02944,34.36409,dc_SchGtKttmmTtVt_4,Sch,Sat Dec 14 11:16:53 2024,True
16,26.03575,5.511179,652.6102000000001,539.5902,545.0515,558.221,104.1208,57.2089,0.1900112,0.6118608,49.37537,50.53581,33.87018,34.07198,dc_SchGtKttmmTtVt_3,Sch,Sat Dec 14 11:16:53 2024,True
17,27.526609999999998,6.639892000000001,672.8489,569.1767,556.4461,568.8257,106.6344,60.748990000000006,0.18320589999999998,0.5263551,50.32726,52.33512,34.03602,34.37586,dc_SchGtKttmmTtVt_2,Sch,Sat Dec 14 11:16:53 2024,True
18,26.49264,6.004201,668.1342,559.8945,556.4342,569.0616,105.0055,58.74313,0.1870107,0.5678575,49.46662,51.13086,33.88622,34.17366,dc_SchGtKttmmTtVt_1,Sch,Sat Dec 14 11:16:53 2024,True
19,27.003670000000003,6.38599,670.4668,565.1755,555.8473,568.3432,105.88409999999999,59.93661,0.1846213,0.5431318,49.83249,51.73967,33.95024,34.27647,dc_SchGtKttmmTtVt,Sch,Sat Dec 14 11:16:53 2024,True
