,gmid10_id,gmid15_id,gmid10_vgs,gmid15_vgs,gmid10_vth,gmid15_vth,gmid10_vdsat,gmid15_vdsat,gmid10_rds,gmid15_rds,gmid10_gmrds,gmid15_gmrds,gmid10_gmrds_db,gmid15_gmrds_db,name,type,time,OK
0,3.152473,0.4477315,-911.4697000000001,-749.8213999999999,763.5575,773.9984,144.4564,66.3143,19.37123,180.9202,563.5295,675.0748,54.98624,56.58333,dc_SchGtKttTtVt,Sch,Fri Dec 13 13:47:48 2024,True
